genome_ID	strain_taxid	species_taxid	organism_name	id
GCF_009184665.1_ASM918466v1	190905	267818	Lactobacillus kefiranofaciens subsp. kefiranofaciens	/path/to/GCF_009184665.1_ASM918466v1_genomic.fna
GCF_023674385.1_ASM2367438v1	190906	267818	Lactobacillus kefiranofaciens subsp. kefirgranum	/path/to/GCF_023674385.1_ASM2367438v1_genomic.fna
GCF_000982715.1_ASM98271v1	191292.1	191292	Rhodococcus aetherivorans	/path/to/GCF_000982715.1_ASM98271v1_genomic.fna
GCF_016839185.1_ASM1683918v1	191292.2	191292	Rhodococcus aetherivorans	/path/to/GCF_016839185.1_ASM1683918v1_genomic.fna
GCF_021165915.1_ASM2116591v1	191292.3	191292	Rhodococcus aetherivorans	/path/to/GCF_021165915.1_ASM2116591v1_genomic.fna
GCF_025722975.1_ASM2572297v1	191292.4	191292	Rhodococcus aetherivorans	/path/to/GCF_025722975.1_ASM2572297v1_genomic.fna
GCF_029691645.1_ASM2969164v1	191292.5	191292	Rhodococcus aetherivorans	/path/to/GCF_029691645.1_ASM2969164v1_genomic.fna
GCF_025452235.1_ASM2545223v1	191302	191302	Devosia neptuniae	/path/to/GCF_025452235.1_ASM2545223v1_genomic.fna
GCF_022836895.1_ASM2283689v1	191390.1	191390	Pseudomonas palleroniana	/path/to/GCF_022836895.1_ASM2283689v1_genomic.fna
GCF_022870785.1_ASM2287078v1	191390.2	191390	Pseudomonas palleroniana	/path/to/GCF_022870785.1_ASM2287078v1_genomic.fna
GCF_000732945.1_ASM73294v1	191610	191610	Corynebacterium atypicum	/path/to/GCF_000732945.1_ASM73294v1_genomic.fna
GCF_022965695.1_ASM2296569v1	192389	192389	Chryseobacterium daecheongense	/path/to/GCF_022965695.1_ASM2296569v1_genomic.fna
GCF_014048085.1_ASM1404808v1	192421	192421	Planococcus maritimus	/path/to/GCF_014048085.1_ASM1404808v1_genomic.fna
GCF_002237615.1_ASM223761v1	192812.1	192812	Qipengyuania flava	/path/to/GCF_002237615.1_ASM223761v1_genomic.fna
GCF_004296255.1_ASM429625v1	192812.2	192812	Qipengyuania flava	/path/to/GCF_004296255.1_ASM429625v1_genomic.fna
GCF_008932225.1_ASM893222v1	192812.3	192812	Qipengyuania flava	/path/to/GCF_008932225.1_ASM893222v1_genomic.fna
GCF_002009175.1_ASM200917v1	193462	193462	Streptomyces niveus	/path/to/GCF_002009175.1_ASM200917v1_genomic.fna
GCF_014054525.1_ASM1405452v1	194196	194196	Alysiella filiformis	/path/to/GCF_014054525.1_ASM1405452v1_genomic.fna
GCF_014055005.1_ASM1405500v1	194197	194197	Neisseria dentiae	/path/to/GCF_014055005.1_ASM1405500v1_genomic.fna
GCF_000006985.1_ASM698v1	194439	1097	Chlorobaculum tepidum TLS	/path/to/GCF_000006985.1_ASM698v1_genomic.fna
GCF_001889105.1_ASM188910v1	194963	194963	Sinorhizobium americanum	/path/to/GCF_001889105.1_ASM188910v1_genomic.fna
GCF_004328555.1_ASM432855v1	195105	195105	Haematobacter massiliensis	/path/to/GCF_004328555.1_ASM432855v1_genomic.fna
GCF_001693295.1_ASM169329v1	195248	195248	Synechococcus sp. PCC 8807	/path/to/GCF_001693295.1_ASM169329v1_genomic.fna
GCF_000316685.1_ASM31668v1	195253	195253	Synechococcus sp. PCC 6312	/path/to/GCF_000316685.1_ASM31668v1_genomic.fna
GCF_001693275.1_ASM169327v1	195498	195498	Synechococcus sp. PCC 7117	/path/to/GCF_001693275.1_ASM169327v1_genomic.fna
GCF_905367745.1_Xanthomonas_arboricola_CPBF_765_hybrid_assembly_2	195709.1	56448	Xanthomonas arboricola pv. juglandis	/path/to/GCF_905367745.1_Xanthomonas_arboricola_CPBF_765_hybrid_assembly_2_genomic.fna
GCF_905367715.1_Xanthomonas_sp._CPBF_1494_hybrid_assembly_2	195709.2	56448	Xanthomonas arboricola pv. juglandis	/path/to/GCF_905367715.1_Xanthomonas_sp._CPBF_1494_hybrid_assembly_2_genomic.fna
GCF_024206775.1_ASM2420677v1	195913.1	195913	Loktanella salsilacus	/path/to/GCF_024206775.1_ASM2420677v1_genomic.fna
GCF_024206795.1_ASM2420679v1	195913.2	195913	Loktanella salsilacus	/path/to/GCF_024206795.1_ASM2420679v1_genomic.fna
GCF_017310235.1_ASM1731023v1	196024.1	196024	Aeromonas dhakensis	/path/to/GCF_017310235.1_ASM1731023v1_genomic.fna
GCF_020405305.1_ASM2040530v1	196024.2	196024	Aeromonas dhakensis	/path/to/GCF_020405305.1_ASM2040530v1_genomic.fna
GCF_020405345.1_ASM2040534v1	196024.3	196024	Aeromonas dhakensis	/path/to/GCF_020405345.1_ASM2040534v1_genomic.fna
GCF_026651345.1_ASM2665134v1	196024.4	196024	Aeromonas dhakensis	/path/to/GCF_026651345.1_ASM2665134v1_genomic.fna
GCF_026651365.1_ASM2665136v1	196024.5	196024	Aeromonas dhakensis	/path/to/GCF_026651365.1_ASM2665136v1_genomic.fna
GCF_026651525.1_ASM2665152v1	196024.6	196024	Aeromonas dhakensis	/path/to/GCF_026651525.1_ASM2665152v1_genomic.fna
GCF_028736295.1_ASM2873629v1	196024.7	196024	Aeromonas dhakensis	/path/to/GCF_028736295.1_ASM2873629v1_genomic.fna
GCF_029773305.1_ASM2977330v1	196024.8	196024	Aeromonas dhakensis	/path/to/GCF_029773305.1_ASM2977330v1_genomic.fna
GCF_029773285.1_ASM2977328v1	196024.9	196024	Aeromonas dhakensis	/path/to/GCF_029773285.1_ASM2977328v1_genomic.fna
GCF_029773105.1_ASM2977310v1	196024.10	196024	Aeromonas dhakensis	/path/to/GCF_029773105.1_ASM2977310v1_genomic.fna
GCF_000015265.1_ASM1526v1	196162	196162	Nocardioides sp. JS614	/path/to/GCF_000015265.1_ASM1526v1_genomic.fna
GCF_000011305.1_ASM1130v1	196164	152794	Corynebacterium efficiens YS-314	/path/to/GCF_000011305.1_ASM1130v1_genomic.fna
GCF_000009745.1_ASM974v1	196600	672	Vibrio vulnificus YJ016	/path/to/GCF_000009745.1_ASM974v1_genomic.fna
GCF_009906955.1_ASM990695v1	197222	197222	Paraglaciecola mesophila	/path/to/GCF_009906955.1_ASM990695v1_genomic.fna
GCF_003346755.1_ASM334675v1	197482	197482	Malaciobacter halophilus	/path/to/GCF_003346755.1_ASM334675v1_genomic.fna
GCF_019930905.1_ASM1993090v1	197575	197575	Haemophilus aegyptius	/path/to/GCF_019930905.1_ASM1993090v1_genomic.fna
GCF_004843545.1_ASM484354v1	197614.1	197614	Streptococcus pasteurianus	/path/to/GCF_004843545.1_ASM484354v1_genomic.fna
GCF_023162015.2_ASM2316201v2	197614.2	197614	Streptococcus pasteurianus	/path/to/GCF_023162015.2_ASM2316201v2_genomic.fna
GCF_023161985.2_ASM2316198v2	197614.3	197614	Streptococcus pasteurianus	/path/to/GCF_023161985.2_ASM2316198v2_genomic.fna
GCF_002313065.1_ASM231306v1	197700	645	Aeromonas salmonicida subsp. masoucida	/path/to/GCF_002313065.1_ASM231306v1_genomic.fna
GCF_001190925.1_ASM119092v1	198107	198107	Azoarcus sp. CIB	/path/to/GCF_001190925.1_ASM119092v1_genomic.fna
GCF_013347305.1_ASM1334730v1	198119	198119	Paenibacillus barcinonensis	/path/to/GCF_013347305.1_ASM1334730v1_genomic.fna
GCF_001187595.1_ASM118759v1	198467	198467	Anoxybacillus gonensis	/path/to/GCF_001187595.1_ASM118759v1_genomic.fna
GCF_022343705.1_ASM2234370v1	198483.1	198483	Macrococcus brunensis	/path/to/GCF_022343705.1_ASM2234370v1_genomic.fna
GCF_022343725.1_ASM2234372v1	198483.2	198483	Macrococcus brunensis	/path/to/GCF_022343725.1_ASM2234372v1_genomic.fna
GCF_012647205.1_ASM1264720v1	198618	198618	Pseudomonas umsongensis	/path/to/GCF_012647205.1_ASM1264720v1_genomic.fna
GCF_026314355.1_ASM2631435v1	198620	198620	Pseudomonas koreensis	/path/to/GCF_026314355.1_ASM2631435v1_genomic.fna
GCF_000147055.1_ASM14705v1	198628	204038	Dickeya dadantii 3937	/path/to/GCF_000147055.1_ASM14705v1_genomic.fna
GCF_024347595.1_ASM2434759v1	198832	198832	Vibrio pomeroyi	/path/to/GCF_024347595.1_ASM2434759v1_genomic.fna
GCF_025665275.1_ASM2566527v1	199136	199136	Arthrobacter koreensis	/path/to/GCF_025665275.1_ASM2566527v1_genomic.fna
GCF_001482725.1_ASM148272v1	199201	317	Pseudomonas syringae pv. lapsa	/path/to/GCF_001482725.1_ASM148272v1_genomic.fna
GCF_002109385.1_ASM210938v1	199441	199441	Halalkalibacter krulwichiae	/path/to/GCF_002109385.1_ASM210938v1_genomic.fna
GCF_011462075.1_ASM1146207v1	199591	199591	Brevibacterium luteolum	/path/to/GCF_011462075.1_ASM1146207v1_genomic.fna
GCF_019056515.1_ASM1905651v1	199592	199592	Microbacterium paraoxydans	/path/to/GCF_019056515.1_ASM1905651v1_genomic.fna
GCF_958439165.1_ucPseBory1.Hydrogenophaga_sp_1.1	199683	199683	uncultured Hydrogenophaga sp.	/path/to/GCF_958439165.1_ucPseBory1.Hydrogenophaga_sp_1.1_genomic.fna
GCF_025997855.1_ASM2599785v1	200252	200252	Deinococcus aetherius	/path/to/GCF_025997855.1_ASM2599785v1_genomic.fna
GCF_001186335.1_ASM118633v1	200450	200450	Pseudomonas trivialis	/path/to/GCF_001186335.1_ASM118633v1_genomic.fna
GCF_014930995.1_ASM1493099v1	200451	200451	Pseudomonas poae	/path/to/GCF_014930995.1_ASM1493099v1_genomic.fna
GCF_018516745.1_ASM1851674v1	200452.1	200452	Pseudomonas congelans	/path/to/GCF_018516745.1_ASM1851674v1_genomic.fna
GCF_018516785.1_ASM1851678v1	200452.2	200452	Pseudomonas congelans	/path/to/GCF_018516785.1_ASM1851678v1_genomic.fna
GCF_023278105.1_ASM2327810v1	200454.1	200454	Pseudomonas tremae	/path/to/GCF_023278105.1_ASM2327810v1_genomic.fna
GCF_023278125.1_ASM2327812v1	200454.2	200454	Pseudomonas tremae	/path/to/GCF_023278125.1_ASM2327812v1_genomic.fna
GCF_017309995.1_ASM1730999v1	200618	200618	Nocardioides aromaticivorans	/path/to/GCF_017309995.1_ASM1730999v1_genomic.fna
GCF_001465795.2_ASM146579v2	200991	200991	Planococcus rifietoensis	/path/to/GCF_001465795.2_ASM146579v2_genomic.fna
GCF_030294405.1_ASM3029440v1	201828	201828	Staphylococcus casei	/path/to/GCF_030294405.1_ASM3029440v1_genomic.fna
GCF_001712875.1_ASM171287v1	202462	202462	Maize bushy stunt phytoplasma	/path/to/GCF_001712875.1_ASM171287v1_genomic.fna
GCF_000763495.1_ASM76349v1	202752.1	1638	Listeria ivanovii subsp. londoniensis	/path/to/GCF_000763495.1_ASM76349v1_genomic.fna
GCF_900637745.1_52551_F01	202752.2	1638	Listeria ivanovii subsp. londoniensis	/path/to/GCF_900637745.1_52551_F01_genomic.fna
GCF_026167665.1_ASM2616766v1	202862	202862	Streptomyces drozdowiczii	/path/to/GCF_026167665.1_ASM2616766v1_genomic.fna
GCF_029773785.1_ASM2977378v1	202947.1	718	Actinobacillus equuli subsp. equuli	/path/to/GCF_029773785.1_ASM2977378v1_genomic.fna
GCF_029773915.1_ASM2977391v1	202947.2	718	Actinobacillus equuli subsp. equuli	/path/to/GCF_029773915.1_ASM2977391v1_genomic.fna
GCF_029774095.1_ASM2977409v1	202947.3	718	Actinobacillus equuli subsp. equuli	/path/to/GCF_029774095.1_ASM2977409v1_genomic.fna
GCF_029773665.1_ASM2977366v1	202948.1	718	Actinobacillus equuli subsp. haemolyticus	/path/to/GCF_029773665.1_ASM2977366v1_genomic.fna
GCF_029774075.1_ASM2977407v1	202948.2	718	Actinobacillus equuli subsp. haemolyticus	/path/to/GCF_029774075.1_ASM2977407v1_genomic.fna
GCF_029773855.1_ASM2977385v1	202948.3	718	Actinobacillus equuli subsp. haemolyticus	/path/to/GCF_029773855.1_ASM2977385v1_genomic.fna
GCF_029773975.1_ASM2977397v1	202948.4	718	Actinobacillus equuli subsp. haemolyticus	/path/to/GCF_029773975.1_ASM2977397v1_genomic.fna
GCF_029774015.1_ASM2977401v1	202948.5	718	Actinobacillus equuli subsp. haemolyticus	/path/to/GCF_029774015.1_ASM2977401v1_genomic.fna
GCF_029774115.1_ASM2977411v1	202948.6	718	Actinobacillus equuli subsp. haemolyticus	/path/to/GCF_029774115.1_ASM2977411v1_genomic.fna
GCF_025398855.1_ASM2539885v1	202950	202950	Acinetobacter baylyi	/path/to/GCF_025398855.1_ASM2539885v1_genomic.fna
GCF_018324105.1_ASM1832410v1	202951	202951	Acinetobacter bouvetii	/path/to/GCF_018324105.1_ASM1832410v1_genomic.fna
GCF_006965565.1_ASM696556v1	202954	202954	Acinetobacter tandoii	/path/to/GCF_006965565.1_ASM696556v1_genomic.fna
GCF_009676805.1_ASM967680v1	202956.1	202956	Acinetobacter towneri	/path/to/GCF_009676805.1_ASM967680v1_genomic.fna
GCF_012220585.1_ASM1222058v1	202956.2	202956	Acinetobacter towneri	/path/to/GCF_012220585.1_ASM1222058v1_genomic.fna
GCF_017498605.1_ASM1749860v1	202956.3	202956	Acinetobacter towneri	/path/to/GCF_017498605.1_ASM1749860v1_genomic.fna
GCF_017498625.1_ASM1749862v1	202956.4	202956	Acinetobacter towneri	/path/to/GCF_017498625.1_ASM1749862v1_genomic.fna
GCF_021432045.1_ASM2143204v1	202956.5	202956	Acinetobacter towneri	/path/to/GCF_021432045.1_ASM2143204v1_genomic.fna
GCF_000015865.1_ASM1586v1	203119	1515	Acetivibrio thermocellus ATCC 27405	/path/to/GCF_000015865.1_ASM1586v1_genomic.fna
GCF_000013665.1_ASM1366v1	203122	86304	Saccharophagus degradans 2-40	/path/to/GCF_000013665.1_ASM1366v1_genomic.fna
GCF_000014385.1_ASM1438v1	203123	1247	Oenococcus oeni PSU-1	/path/to/GCF_000014385.1_ASM1438v1_genomic.fna
GCF_020783375.1_ASM2078337v1	203192	203192	Stutzerimonas chloritidismutans	/path/to/GCF_020783375.1_ASM2078337v1_genomic.fna
GCF_000007485.1_ASM748v1	203267	2039	Tropheryma whipplei str. Twist	/path/to/GCF_000007485.1_ASM748v1_genomic.fna
GCF_000238215.1_ASM23821v1	203275	28112	Tannerella forsythia 92A2	/path/to/GCF_000238215.1_ASM23821v1_genomic.fna
GCF_003049785.1_ASM304978v1	204038.1	204038	Dickeya dadantii	/path/to/GCF_003049785.1_ASM304978v1_genomic.fna
GCF_018904205.1_ASM1890420v1	204038.2	204038	Dickeya dadantii	/path/to/GCF_018904205.1_ASM1890420v1_genomic.fna
GCF_020047155.1_ASM2004715v1	204038.3	204038	Dickeya dadantii	/path/to/GCF_020047155.1_ASM2004715v1_genomic.fna
GCF_025643375.1_ASM2564337v1	204038.4	204038	Dickeya dadantii	/path/to/GCF_025643375.1_ASM2564337v1_genomic.fna
GCF_030168535.1_ASM3016853v1	204038.5	204038	Dickeya dadantii	/path/to/GCF_030168535.1_ASM3016853v1_genomic.fna
GCF_014893095.1_ASM1489309v1	204039.1	204039	Dickeya dianthicola	/path/to/GCF_014893095.1_ASM1489309v1_genomic.fna
GCF_018361125.1_ASM1836112v1	204039.2	204039	Dickeya dianthicola	/path/to/GCF_018361125.1_ASM1836112v1_genomic.fna
GCF_022871065.1_ASM2287106v1	204039.3	204039	Dickeya dianthicola	/path/to/GCF_022871065.1_ASM2287106v1_genomic.fna
GCF_002887555.1_ASM288755v1	204042.1	204042	Dickeya zeae	/path/to/GCF_002887555.1_ASM288755v1_genomic.fna
GCF_012278555.1_ASM1227855v1	204042.2	204042	Dickeya zeae	/path/to/GCF_012278555.1_ASM1227855v1_genomic.fna
GCF_019444095.1_ASM1944409v1	204042.3	204042	Dickeya zeae	/path/to/GCF_019444095.1_ASM1944409v1_genomic.fna
GCF_019464635.1_ASM1946463v1	204042.4	204042	Dickeya zeae	/path/to/GCF_019464635.1_ASM1946463v1_genomic.fna
GCF_020520245.1_ASM2052024v1	204042.5	204042	Dickeya zeae	/path/to/GCF_020520245.1_ASM2052024v1_genomic.fna
GCF_021614795.1_ASM2161479v1	204042.6	204042	Dickeya zeae	/path/to/GCF_021614795.1_ASM2161479v1_genomic.fna
GCF_932126575.1_Thauera_sp_Piv1	204461	204461	Thauera sp. PIV-1	/path/to/GCF_932126575.1_Thauera_sp_Piv1_genomic.fna
GCF_027920465.1_ASM2792046v1	204525	204525	Pseudoroseomonas cervicalis	/path/to/GCF_027920465.1_ASM2792046v1_genomic.fna
GCF_000021545.1_ASM2154v1	204536	309806	Sulfurihydrogenibium azorense Az-Fu1	/path/to/GCF_000021545.1_ASM2154v1_genomic.fna
GCF_000014005.1_ASM1400v1	204669	658062	Candidatus Koribacter versatilis Ellin345	/path/to/GCF_000014005.1_ASM1400v1_genomic.fna
GCF_019222765.1_ASM1922276v1	204891	204891	Nocardia iowensis	/path/to/GCF_019222765.1_ASM1922276v1_genomic.fna
GCF_000013145.1_ASM1314v1	205920	945	Ehrlichia chaffeensis str. Arkansas	/path/to/GCF_000013145.1_ASM1314v1_genomic.fna
GCF_000987835.1_ASM98783v1	206403	206403	Sulfurovum lithotrophicum	/path/to/GCF_000987835.1_ASM98783v1_genomic.fna
GCF_004551665.1_ASM455166v1	206506	206506	Kerstersia gyiorum	/path/to/GCF_004551665.1_ASM455166v1_genomic.fna
GCF_001431765.1_ASM143176v1	206662	206662	Streptomyces sp. FR-008	/path/to/GCF_001431765.1_ASM143176v1_genomic.fna
GCF_008693785.1_ASM869378v1	207340.1	207340	Roseomonas mucosa	/path/to/GCF_008693785.1_ASM869378v1_genomic.fna
GCF_023923185.1_ASM2392318v1	207340.2	207340	Roseomonas mucosa	/path/to/GCF_023923185.1_ASM2392318v1_genomic.fna
GCF_006771025.1_ASM677102v1	207340.3	207340	Roseomonas mucosa	/path/to/GCF_006771025.1_ASM677102v1_genomic.fna
GCF_026222715.1_ASM2622271v1	207340.4	207340	Roseomonas mucosa	/path/to/GCF_026222715.1_ASM2622271v1_genomic.fna
GCF_000012665.1_ASM1266v1	207559	58180	Oleidesulfovibrio alaskensis G20	/path/to/GCF_000012665.1_ASM1266v1_genomic.fna
GCF_901846895.1_Variovorax_sp._WDL-1	207745	207745	Variovorax sp. WDL1	/path/to/GCF_901846895.1_Variovorax_sp._WDL-1_genomic.fna
GCF_012295615.1_ASM1229561v1	207949	207949	Bermanella marisrubri	/path/to/GCF_012295615.1_ASM1229561v1_genomic.fna
GCF_030035425.1_ASM3003542v1	208199	208199	Pseudalkalibacillus hwajinpoensis	/path/to/GCF_030035425.1_ASM3003542v1_genomic.fna
GCF_004089895.1_ASM408989v1	208223.1	208223	Kosakonia cowanii	/path/to/GCF_004089895.1_ASM408989v1_genomic.fna
GCF_021172805.1_ASM2117280v1	208223.2	208223	Kosakonia cowanii	/path/to/GCF_021172805.1_ASM2117280v1_genomic.fna
GCF_025758125.1_ASM2575812v1	208223.3	208223	Kosakonia cowanii	/path/to/GCF_025758125.1_ASM2575812v1_genomic.fna
GCF_011604705.1_ASM1160470v1	208224.1	208224	Enterobacter kobei	/path/to/GCF_011604705.1_ASM1160470v1_genomic.fna
GCF_015135855.1_ASM1513585v1	208224.2	208224	Enterobacter kobei	/path/to/GCF_015135855.1_ASM1513585v1_genomic.fna
GCF_015137465.1_ASM1513746v1	208224.3	208224	Enterobacter kobei	/path/to/GCF_015137465.1_ASM1513746v1_genomic.fna
GCF_023023125.1_ASM2302312v1	208224.4	208224	Enterobacter kobei	/path/to/GCF_023023125.1_ASM2302312v1_genomic.fna
GCF_023333675.1_ASM2333367v1	208224.5	208224	Enterobacter kobei	/path/to/GCF_023333675.1_ASM2333367v1_genomic.fna
GCF_023547315.1_ASM2354731v1	208224.6	208224	Enterobacter kobei	/path/to/GCF_023547315.1_ASM2354731v1_genomic.fna
GCF_023558885.1_ASM2355888v1	208224.7	208224	Enterobacter kobei	/path/to/GCF_023558885.1_ASM2355888v1_genomic.fna
GCF_023612495.1_ASM2361249v1	208224.8	208224	Enterobacter kobei	/path/to/GCF_023612495.1_ASM2361249v1_genomic.fna
GCF_025398875.1_ASM2539887v1	208224.9	208224	Enterobacter kobei	/path/to/GCF_025398875.1_ASM2539887v1_genomic.fna
GCF_027595935.1_ASM2759593v1	208224.10	208224	Enterobacter kobei	/path/to/GCF_027595935.1_ASM2759593v1_genomic.fna
GCF_000732925.1_ASM73292v1	208439	208439	Amycolatopsis japonica	/path/to/GCF_000732925.1_ASM73292v1_genomic.fna
GCF_013112035.1_ASM1311203v1	208479.1	208479	Enterocloster bolteae	/path/to/GCF_013112035.1_ASM1311203v1_genomic.fna
GCF_016889665.1_ASM1688966v1	208479.2	208479	Enterocloster bolteae	/path/to/GCF_016889665.1_ASM1688966v1_genomic.fna
GCF_023008325.1_ASM2300832v1	208479.3	208479	Enterocloster bolteae	/path/to/GCF_023008325.1_ASM2300832v1_genomic.fna
GCF_000195575.1_ASM19557v1	208596	208596	Carnobacterium sp. 17-4	/path/to/GCF_000195575.1_ASM19557v1_genomic.fna
GCF_001549955.1_ASM154995v1	208962.1	208962	Escherichia albertii	/path/to/GCF_001549955.1_ASM154995v1_genomic.fna
GCF_002741375.1_ASM274137v1	208962.2	208962	Escherichia albertii	/path/to/GCF_002741375.1_ASM274137v1_genomic.fna
GCF_003864095.1_ASM386409v1	208962.3	208962	Escherichia albertii	/path/to/GCF_003864095.1_ASM386409v1_genomic.fna
GCF_017357745.1_ASM1735774v1	208962.4	208962	Escherichia albertii	/path/to/GCF_017357745.1_ASM1735774v1_genomic.fna
GCF_024532305.1_ASM2453230v1	208962.5	208962	Escherichia albertii	/path/to/GCF_024532305.1_ASM2453230v1_genomic.fna
GCF_025600175.2_ASM2560017v2	208962.6	208962	Escherichia albertii	/path/to/GCF_025600175.2_ASM2560017v2_genomic.fna
GCF_028622455.1_ASM2862245v1	208962.7	208962	Escherichia albertii	/path/to/GCF_028622455.1_ASM2862245v1_genomic.fna
GCF_028622355.1_ASM2862235v1	208962.8	208962	Escherichia albertii	/path/to/GCF_028622355.1_ASM2862235v1_genomic.fna
GCF_028622495.1_ASM2862249v1	208962.9	208962	Escherichia albertii	/path/to/GCF_028622495.1_ASM2862249v1_genomic.fna
GCF_028622535.1_ASM2862253v1	208962.10	208962	Escherichia albertii	/path/to/GCF_028622535.1_ASM2862253v1_genomic.fna
GCF_021183565.1_ASM2118356v1	209247	209247	Nocardia yamanashiensis	/path/to/GCF_021183565.1_ASM2118356v1_genomic.fna
GCF_000146165.2_ASM14616v2	211586	70863	Shewanella oneidensis MR-1	/path/to/GCF_000146165.2_ASM14616v2_genomic.fna
GCF_014840915.2_ASM1484091v2	211968	28901	Salmonella enterica subsp. enterica serovar Albany	/path/to/GCF_014840915.2_ASM1484091v2_genomic.fna
GCF_024347635.1_ASM2434763v1	212663	212663	Vibrio tasmaniensis	/path/to/GCF_024347635.1_ASM2434763v1_genomic.fna
GCF_024347475.1_ASM2434747v1	212667	212667	Vibrio fortis	/path/to/GCF_024347475.1_ASM2434747v1_genomic.fna
GCF_000007625.1_ASM762v1	212717	1513	Clostridium tetani E88	/path/to/GCF_000007625.1_ASM762v1_genomic.fna
GCF_010729665.1_ASM1072966v1	212765	212765	Mycolicibacterium madagascariense	/path/to/GCF_010729665.1_ASM1072966v1_genomic.fna
GCF_000328565.1_ASM32856v1	212767	212767	Mycobacterium sp. JS623	/path/to/GCF_000328565.1_ASM32856v1_genomic.fna
GCF_014679335.1_ASM1467933v1	213419.1	213419	Geobacillus zalihae	/path/to/GCF_014679335.1_ASM1467933v1_genomic.fna
GCF_014678925.1_ASM1467892v1	213419.2	213419	Geobacillus zalihae	/path/to/GCF_014678925.1_ASM1467892v1_genomic.fna
GCF_030414215.1_ASM3041421v1	213419.3	213419	Geobacillus zalihae	/path/to/GCF_030414215.1_ASM3041421v1_genomic.fna
GCF_000696485.1_ASM69648v1	213554	213554	Halomonas campaniensis	/path/to/GCF_000696485.1_ASM69648v1_genomic.fna
GCF_003945305.1_ASM394530v1	213615	44822	Microcystis viridis NIES-102	/path/to/GCF_003945305.1_ASM394530v1_genomic.fna
GCF_002442935.1_ASM244293v1	214473.1	214473	Staphylococcus nepalensis	/path/to/GCF_002442935.1_ASM244293v1_genomic.fna
GCF_003097555.1_ASM309755v1	214473.2	214473	Staphylococcus nepalensis	/path/to/GCF_003097555.1_ASM309755v1_genomic.fna
GCF_001047635.1_ASM104763v1	214675	173	Leptospira interrogans serovar Manilae	/path/to/GCF_001047635.1_ASM104763v1_genomic.fna
GCF_025152575.1_ASM2515257v1	214851	214851	Subdoligranulum variabile	/path/to/GCF_025152575.1_ASM2515257v1_genomic.fna
GCF_022846055.1_ASM2284605v1	214856	214856	Alistipes finegoldii	/path/to/GCF_022846055.1_ASM2284605v1_genomic.fna
GCF_002803985.1_ASM280398v1	214888	214888	Williamsoniiplasma luminosum	/path/to/GCF_002803985.1_ASM280398v1_genomic.fna
GCF_014725815.1_ASM1472581v1	215221	215221	Komagataeibacter rhaeticus	/path/to/GCF_014725815.1_ASM1472581v1_genomic.fna
